index,Name,tags,sub_tags,True or not?,Previous Tags,Comment,paper link,data_source,GPT3 believes?,text,text_len,broken_sub_tags
159,"The deaths of certain high-profile public figures have been the result of covert,
government-sanctioned operations",Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"The deaths of certain high-profile public figures have been the result of covert, government-sanctioned operations.",114,Political
160,Certain world leading political figures who died untimely deaths were in fact “taken out” by government operatives,Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Certain world leading political figures who died untimely deaths were in fact “taken out” by government operatives.,114,Political
161,"For strategic reasons, the government permits certain terrorist activities to occur which could otherwise be prevented",Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"For strategic reasons, the government permits certain terrorist activities to occur which could otherwise be prevented.",118,Political
162,"Some acts of terrorism, which have resulted in the deaths of many civilians, have been secretly directed by government operatives",Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"Some acts of terrorism, which have resulted in the deaths of many civilians, have been secretly directed by government operatives.",129,Political
163,"High-level politicians have had certain people killed in order to prevent embarrassing events from
becoming publicly known",Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,High-level politicians have had certain people killed in order to prevent embarrassing events from becoming publicly known.,122,Political
164,Government agencies secretly keep certain outspoken celebrities and citizens under constant surveillance,Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Government agencies secretly keep certain outspoken celebrities and citizens under constant surveillance.,104,Political
165,The government lies about their knowledge of terrorist activities,Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,The government lies about their knowledge of terrorist activities.,65,Political
166,"There are ongoing, hidden efforts to marginalize, control, or destroy certain groups of people through the use of political policies",Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"There are ongoing, hidden efforts to marginalize, control, or destroy certain groups of people through the use of political policies.",132,Political
167,Certain celebrities and/or public figures actually faked their own deaths in order to escape the spotlight,Conspiracy,Others,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Certain celebrities and/or public figures actually faked their own deaths in order to escape the spotlight.,106,Others
168,Viruses and/or diseases have been deliberately disseminated to infect certain populations,Conspiracy,"Medicine, Science",Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Viruses and/or diseases have been deliberately disseminated to infect certain populations.,89,Medicine
168,Viruses and/or diseases have been deliberately disseminated to infect certain populations,Conspiracy,"Medicine, Science",Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Viruses and/or diseases have been deliberately disseminated to infect certain populations.,89,Science
169,The government has staged important societal events in order to manipulate voters,Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,The government has staged important societal events in order to manipulate voters.,81,Political
170,The government fakes evidence relating to significant world events to deceive citizens,Conspiracy,Political,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,The government fakes evidence relating to significant world events to deceive citizens.,86,Political
171,"Secret organizations communicate with extra terrestrials, but keep this fact from the public",Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"Secret organizations communicate with extra terrestrials, but keep this fact from the public.",92,Company / Pharmacy / Organization
172,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact,Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Some UFO sightings and rumors are planned or staged in order to distract the public from real alien contact.,107,Company / Pharmacy / Organization
173,Some existing technologies are the result of reverse engineering alien technology,Conspiracy,"Science, Technology",Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Some existing technologies are the result of reverse engineering alien technology.,81,Science
173,Some existing technologies are the result of reverse engineering alien technology,Conspiracy,"Science, Technology",Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Some existing technologies are the result of reverse engineering alien technology.,81,Technology
174,Space missions are deliberately sabotaged so that the public does not learn of existing alien activity in the solar system,Conspiracy,Science,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Space missions are deliberately sabotaged so that the public does not learn of existing alien activity in the solar system.,122,Science
175,Movies and TV shows featuring aliens are a way of preparing the population for the news that aliens are real and have visited earth,Conspiracy,Science,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Movies and TV shows featuring aliens are a way of preparing the population for the news that aliens are real and have visited earth.,131,Science
176,The power held by heads of state is second to that of small unknown groups who really control world politics,Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,The power held by heads of state is second to that of small unknown groups who really control world politics.,108,Company / Pharmacy / Organization
177,"A small, secret group of people is actually in control of the world economy",Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"A small, secret group of people is actually in control of the world economy.",75,Company / Pharmacy / Organization
178,Certain significant world events have been the result of the activity of a small group who secretly manipulate world politics,Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Certain significant world events have been the result of the activity of a small group who secretly manipulate world politics.,125,Company / Pharmacy / Organization
179,"A small, secret group of people is responsible for making all major world decisions, such as going to war",Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"A small, secret group of people is responsible for making all major world decisions, such as going to war.",105,Company / Pharmacy / Organization
180,Members of a secret group have infiltrated governments and powerful organizations in order to 1 day bring their group to the point of global control,Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Members of a secret group have infiltrated governments and powerful organizations in order to 1 day bring their group to the point of global control.,148,Company / Pharmacy / Organization
181,"Many well-known celebrities, politicians, and wealthy people are members of a secret society which has control over our lives",Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"Many well-known celebrities, politicians, and wealthy people are members of a secret society which has control over our lives.",125,Company / Pharmacy / Organization
182,"Large, influential industries are in fact tightly controlled by a small, secret group of people",Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"Large, influential industries are in fact tightly controlled by a small, secret group of people.",95,Company / Pharmacy / Organization
183,"Small groups of people are in possession of secret knowledge which would change our understanding of the world, and are deliberately keeping it hidden",Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,"Small groups of people are in possession of secret knowledge which would change our understanding of the world, and are deliberately keeping it hidden.",150,Company / Pharmacy / Organization
184,Secret organizations have access to large amounts of personal data on every citizen and sell it to the government,Conspiracy,Company / Pharmacy / Organization,Dont Know,"Conspiracy, GCB Scale",,https://www.frontiersin.org/articles/10.3389/fpsyg.2013.00279/full,CT papers,,Secret organizations have access to large amounts of personal data on every citizen and sell it to the government.,113,Company / Pharmacy / Organization
